"","Rep","Line","BL","Chamber","HS","Plant","Spike","GrainNo"
"582",1,"Vida","H",14,"N",3,4,22
"583",1,"Hiline","S",14,"N",3,4,19
"584",1,"Hiline","C",12,"Y",3,4,8
"585",1,"MTH","D",12,"Y",3,4,10
"586",1,"Vida","D",12,"Y",3,4,0
"587",1,"Berkut","F",12,"Y",3,4,23
"588",1,"MTH","F",12,"Y",3,4,10
"589",1,"Vida","H",12,"Y",3,4,20
"590",1,"MTH","C",14,"Y",3,4,19
"591",1,"Vida","C",14,"Y",3,4,0
"592",1,"Hiline","D",14,"Y",3,4,17
"593",1,"Hiline","F",14,"Y",3,4,9
"594",1,"Vida","F",14,"Y",3,4,10
"595",1,"Berkut","H",14,"Y",3,4,11
"596",1,"Berkut","S",14,"Y",3,4,0
"597",1,"MTH","S",14,"Y",3,4,0
"598",1,"Vida","S",14,"Y",3,4,24
"599",1,"MTH","C",12,"N",4,4,16
"600",1,"Vida","C",12,"N",4,4,34
"601",1,"Berkut","D",12,"N",4,4,8
"602",1,"Hiline","D",12,"N",4,4,29
"603",1,"Vida","F",12,"N",4,4,39
"604",1,"Berkut","H",12,"N",4,4,25
"605",1,"MTH","H",12,"N",4,4,31
"606",1,"Berkut","S",12,"N",4,4,0
"607",1,"MTH","S",12,"N",4,4,47
"608",1,"Berkut","C",14,"N",4,4,49
"609",1,"Hiline","C",14,"N",4,4,29
"610",1,"Vida","D",14,"N",4,4,0
"611",1,"MTH","F",14,"N",4,4,20
"612",1,"Hiline","H",14,"N",4,4,4
"613",1,"Vida","H",14,"N",4,4,16
"614",1,"Hiline","C",12,"Y",4,4,8
"615",1,"MTH","D",12,"Y",4,4,0
"616",1,"Vida","D",12,"Y",4,4,13
"617",1,"Berkut","F",12,"Y",4,4,14
"618",1,"MTH","F",12,"Y",4,4,4
"619",1,"Hiline","H",12,"Y",4,4,16
"620",1,"Hiline","S",12,"Y",4,4,7
"621",1,"MTH","C",14,"Y",4,4,31
"622",1,"Hiline","D",14,"Y",4,4,6
"623",1,"Hiline","F",14,"Y",4,4,15
"624",1,"Vida","F",14,"Y",4,4,24
"625",1,"Berkut","H",14,"Y",4,4,0
"626",1,"MTH","H",14,"Y",4,4,0
"627",1,"Berkut","S",14,"Y",4,4,0
"628",1,"MTH","S",14,"Y",4,4,11
"629",1,"Vida","S",14,"Y",4,4,26
"630",1,"MTH","C",12,"N",5,4,13
"631",1,"Vida","C",12,"N",5,4,16
"632",1,"Berkut","D",12,"N",5,4,37
"633",1,"Hiline","D",12,"N",5,4,48
"634",1,"Hiline","F",12,"N",5,4,57
"635",1,"Vida","F",12,"N",5,4,28
"636",1,"Berkut","H",12,"N",5,4,49
"637",1,"MTH","H",12,"N",5,4,7
"638",1,"Berkut","S",12,"N",5,4,12
"639",1,"Vida","S",12,"N",5,4,34
"640",1,"MTH","D",14,"N",5,4,44
"641",1,"Berkut","F",14,"N",5,4,38
"642",1,"MTH","F",14,"N",5,4,28
"643",1,"Hiline","H",14,"N",5,4,4
"644",1,"Vida","H",14,"N",5,4,34
"645",1,"Hiline","S",14,"N",5,4,17
"646",1,"Hiline","C",12,"Y",5,4,0
"647",1,"MTH","D",12,"Y",5,4,17
"648",1,"Berkut","F",12,"Y",5,4,7
"649",1,"MTH","F",12,"Y",5,4,14
"650",1,"Hiline","H",12,"Y",5,4,23
"651",1,"Vida","H",12,"Y",5,4,15
"652",1,"Hiline","S",12,"Y",5,4,4
"653",1,"MTH","C",14,"Y",5,4,0
"654",1,"Vida","C",14,"Y",5,4,30
"655",1,"Hiline","D",14,"Y",5,4,1
"656",1,"Hiline","F",14,"Y",5,4,1
"657",1,"Vida","F",14,"Y",5,4,7
"658",1,"Berkut","S",14,"Y",5,4,0
"659",1,"Hiline","F",12,"N",1,5,22
"660",1,"Vida","F",12,"N",1,5,12
"661",1,"MTH","H",12,"N",1,5,38
"662",1,"Berkut","S",12,"N",1,5,42
"663",1,"MTH","S",12,"N",1,5,49
"664",1,"Vida","S",12,"N",1,5,21
"665",1,"Hiline","C",14,"N",1,5,27
"666",1,"Vida","D",14,"N",1,5,3
"667",1,"Berkut","F",14,"N",1,5,54
"668",1,"Hiline","H",14,"N",1,5,0
"669",1,"Vida","H",14,"N",1,5,7
"670",1,"Hiline","C",12,"Y",1,5,15
"671",1,"Vida","D",12,"Y",1,5,14
"672",1,"MTH","F",12,"Y",1,5,6
"673",1,"Hiline","H",12,"Y",1,5,13
"674",1,"Vida","H",12,"Y",1,5,0
"675",1,"MTH","C",14,"Y",1,5,21
"676",1,"Vida","C",14,"Y",1,5,46
"677",1,"Hiline","D",14,"Y",1,5,0
"678",1,"Hiline","F",14,"Y",1,5,0
"679",1,"Vida","F",14,"Y",1,5,15
"680",1,"MTH","H",14,"Y",1,5,8
"681",1,"Berkut","S",14,"Y",1,5,0
"682",1,"MTH","S",14,"Y",1,5,16
"683",1,"Vida","S",14,"Y",1,5,0
"684",1,"MTH","C",12,"N",2,5,26
"685",1,"Vida","C",12,"N",2,5,34
"686",1,"Hiline","F",12,"N",2,5,55
"687",1,"MTH","H",12,"N",2,5,17
"688",1,"Berkut","S",12,"N",2,5,56
"689",1,"Vida","S",12,"N",2,5,38
"690",1,"Hiline","C",14,"N",2,5,23
"691",1,"Vida","D",14,"N",2,5,6
"692",1,"MTH","F",14,"N",2,5,34
"693",1,"Hiline","H",14,"N",2,5,8
"694",1,"Vida","H",14,"N",2,5,22
"695",1,"Hiline","S",14,"N",2,5,12
"696",1,"Hiline","C",12,"Y",2,5,28
"697",1,"MTH","D",12,"Y",2,5,14
"698",1,"Vida","D",12,"Y",2,5,12
"699",1,"Berkut","F",12,"Y",2,5,3
"700",1,"MTH","F",12,"Y",2,5,16
"701",1,"Hiline","H",12,"Y",2,5,19
"702",1,"Vida","H",12,"Y",2,5,15
"703",1,"MTH","C",14,"Y",2,5,11
"704",1,"Vida","C",14,"Y",2,5,0
"705",1,"Berkut","D",14,"Y",2,5,0
"706",1,"Hiline","D",14,"Y",2,5,0
"707",1,"Hiline","F",14,"Y",2,5,2
"708",1,"Vida","F",14,"Y",2,5,31
"709",1,"MTH","H",14,"Y",2,5,6
"710",1,"MTH","C",12,"N",3,5,4
"711",1,"Vida","C",12,"N",3,5,0
"712",1,"Berkut","D",12,"N",3,5,51
"713",1,"Hiline","F",12,"N",3,5,31
"714",1,"Vida","F",12,"N",3,5,14
"715",1,"MTH","H",12,"N",3,5,11
"716",1,"MTH","S",12,"N",3,5,46
"717",1,"MTH","D",14,"N",3,5,32
"718",1,"Vida","D",14,"N",3,5,12
"719",1,"Hiline","H",14,"N",3,5,33
"720",1,"Vida","H",14,"N",3,5,8
"721",1,"Hiline","S",14,"N",3,5,24
"722",1,"Hiline","C",12,"Y",3,5,4
"723",1,"MTH","D",12,"Y",3,5,6
"724",1,"Vida","D",12,"Y",3,5,27
"725",1,"Berkut","F",12,"Y",3,5,0
"726",1,"MTH","F",12,"Y",3,5,0
"727",1,"Vida","H",12,"Y",3,5,11
"728",1,"MTH","C",14,"Y",3,5,6
"729",1,"Vida","C",14,"Y",3,5,2
"730",1,"Hiline","D",14,"Y",3,5,0
"731",1,"Hiline","F",14,"Y",3,5,0
"732",1,"Vida","F",14,"Y",3,5,0
"733",1,"Berkut","S",14,"Y",3,5,4
"734",1,"MTH","S",14,"Y",3,5,0
"735",1,"Vida","S",14,"Y",3,5,5
"736",1,"MTH","C",12,"N",4,5,24
"737",1,"Vida","C",12,"N",4,5,44
"738",1,"Berkut","D",12,"N",4,5,15
"739",1,"Hiline","D",12,"N",4,5,40
"740",1,"Vida","F",12,"N",4,5,1
"741",1,"Berkut","H",12,"N",4,5,53
"742",1,"MTH","H",12,"N",4,5,30
"743",1,"MTH","S",12,"N",4,5,40
"744",1,"Berkut","C",14,"N",4,5,64
"745",1,"Hiline","C",14,"N",4,5,5
"746",1,"Vida","D",14,"N",4,5,20
"747",1,"MTH","F",14,"N",4,5,30
"748",1,"Hiline","H",14,"N",4,5,7
"749",1,"Vida","H",14,"N",4,5,11
"750",1,"Hiline","C",12,"Y",4,5,16
"751",1,"MTH","D",12,"Y",4,5,1
"752",1,"Vida","D",12,"Y",4,5,20
"753",1,"Berkut","F",12,"Y",4,5,0
"754",1,"MTH","F",12,"Y",4,5,1
"755",1,"Hiline","H",12,"Y",4,5,0
"756",1,"Hiline","S",12,"Y",4,5,12
"757",1,"Hiline","D",14,"Y",4,5,6
"758",1,"Hiline","F",14,"Y",4,5,1
"759",1,"Vida","F",14,"Y",4,5,11
"760",1,"MTH","S",14,"Y",4,5,2
"761",1,"Vida","S",14,"Y",4,5,6
"762",1,"MTH","C",12,"N",5,5,24
"763",1,"Vida","C",12,"N",5,5,28
"764",1,"Hiline","D",12,"N",5,5,29
"765",1,"Hiline","F",12,"N",5,5,55
"766",1,"Vida","F",12,"N",5,5,26
"767",1,"Berkut","H",12,"N",5,5,37
"768",1,"MTH","H",12,"N",5,5,12
"769",1,"Berkut","S",12,"N",5,5,23
"770",1,"Vida","S",12,"N",5,5,0
"771",1,"MTH","D",14,"N",5,5,1
"772",1,"MTH","F",14,"N",5,5,34
"773",1,"Hiline","C",12,"Y",5,5,NA
"774",1,"MTH","D",12,"Y",5,5,12
"775",1,"Berkut","F",12,"Y",5,5,5
"776",1,"MTH","F",12,"Y",5,5,11
"777",1,"Hiline","H",12,"Y",5,5,0
"778",1,"Vida","H",12,"Y",5,5,16
"779",1,"Hiline","S",12,"Y",5,5,8
"780",1,"MTH","C",14,"Y",5,5,0
"781",1,"Vida","C",14,"Y",5,5,2
"782",1,"Hiline","D",14,"Y",5,5,12
"783",1,"Hiline","F",14,"Y",5,5,13
"784",1,"Vida","F",14,"Y",5,5,21
"785",1,"Vida","F",12,"N",1,6,16
"786",1,"MTH","H",12,"N",1,6,21
"787",1,"Berkut","S",12,"N",1,6,68
"788",1,"MTH","S",12,"N",1,6,46
"789",1,"Hiline","C",14,"N",1,6,0
"790",1,"Vida","D",14,"N",1,6,13
"791",1,"Berkut","F",14,"N",1,6,53
"792",1,"Hiline","H",14,"N",1,6,0
"793",1,"Vida","H",14,"N",1,6,39
"794",1,"Hiline","C",12,"Y",1,6,25
"795",1,"Vida","D",12,"Y",1,6,12
"796",1,"MTH","F",12,"Y",1,6,14
"797",1,"Hiline","H",12,"Y",1,6,17
"798",1,"Vida","H",12,"Y",1,6,0
"799",1,"MTH","C",14,"Y",1,6,0
"800",1,"Vida","C",14,"Y",1,6,11
"801",1,"Hiline","F",14,"Y",1,6,0
"802",1,"Vida","F",14,"Y",1,6,9
"803",1,"MTH","H",14,"Y",1,6,2
"804",1,"Berkut","S",14,"Y",1,6,0
"805",1,"MTH","S",14,"Y",1,6,6
"806",1,"Vida","S",14,"Y",1,6,2
"807",1,"Vida","C",12,"N",2,6,29
"808",1,"Hiline","F",12,"N",2,6,55
"809",1,"Berkut","S",12,"N",2,6,0
"810",1,"Vida","S",12,"N",2,6,35
"811",1,"Hiline","C",14,"N",2,6,0
"812",1,"Vida","D",14,"N",2,6,8
"813",1,"MTH","F",14,"N",2,6,33
"814",1,"Hiline","H",14,"N",2,6,49
"815",1,"Hiline","S",14,"N",2,6,20
"816",1,"Hiline","C",12,"Y",2,6,16
"817",1,"MTH","D",12,"Y",2,6,4
"818",1,"Vida","D",12,"Y",2,6,29
"819",1,"Berkut","F",12,"Y",2,6,0
"820",1,"MTH","F",12,"Y",2,6,2
"821",1,"Hiline","H",12,"Y",2,6,21
"822",1,"Vida","H",12,"Y",2,6,10
"823",1,"MTH","C",14,"Y",2,6,14
"824",1,"Vida","C",14,"Y",2,6,22
"825",1,"Hiline","D",14,"Y",2,6,5
"826",1,"Hiline","F",14,"Y",2,6,11
"827",1,"Vida","F",14,"Y",2,6,0
"828",1,"MTH","H",14,"Y",2,6,21
"829",1,"MTH","C",12,"N",3,6,24
"830",1,"Vida","C",12,"N",3,6,35
"831",1,"Berkut","D",12,"N",3,6,30
"832",1,"Hiline","F",12,"N",3,6,37
"833",1,"Vida","F",12,"N",3,6,41
"834",1,"MTH","S",12,"N",3,6,57
"835",1,"MTH","D",14,"N",3,6,42
"836",1,"Vida","D",14,"N",3,6,0
"837",1,"Hiline","H",14,"N",3,6,20
"838",1,"Vida","H",14,"N",3,6,23
"839",1,"Hiline","S",14,"N",3,6,2
"840",1,"Hiline","C",12,"Y",3,6,21
"841",1,"Vida","D",12,"Y",3,6,0
"842",1,"Berkut","F",12,"Y",3,6,10
"843",1,"MTH","F",12,"Y",3,6,8
"844",1,"Vida","H",12,"Y",3,6,25
"845",1,"MTH","C",14,"Y",3,6,0
"846",1,"Vida","C",14,"Y",3,6,31
"847",1,"Hiline","D",14,"Y",3,6,15
"848",1,"Hiline","F",14,"Y",3,6,13
"849",1,"Vida","F",14,"Y",3,6,6
"850",1,"Berkut","S",14,"Y",3,6,0
"851",1,"MTH","S",14,"Y",3,6,17
"852",1,"MTH","C",12,"N",4,6,31
"853",1,"Vida","C",12,"N",4,6,23
"854",1,"Vida","F",12,"N",4,6,0
"855",1,"Berkut","H",12,"N",4,6,53
"856",1,"MTH","H",12,"N",4,6,1
"857",1,"MTH","S",12,"N",4,6,4
"858",1,"Berkut","C",14,"N",4,6,28
"859",1,"Hiline","C",14,"N",4,6,20
"860",1,"Vida","D",14,"N",4,6,0
"861",1,"MTH","F",14,"N",4,6,29
"862",1,"Hiline","H",14,"N",4,6,33
"863",1,"Vida","H",14,"N",4,6,36
"864",1,"Hiline","C",12,"Y",4,6,1
"865",1,"MTH","D",12,"Y",4,6,2
"866",1,"Vida","D",12,"Y",4,6,14
"867",1,"Berkut","F",12,"Y",4,6,18
"868",1,"Hiline","H",12,"Y",4,6,19
"869",1,"Hiline","S",12,"Y",4,6,9
"870",1,"Hiline","D",14,"Y",4,6,13
"871",1,"Hiline","F",14,"Y",4,6,23
"872",1,"Vida","F",14,"Y",4,6,11
"873",1,"MTH","S",14,"Y",4,6,11
"874",1,"Vida","S",14,"Y",4,6,0
"875",1,"Vida","C",12,"N",5,6,14
"876",1,"Hiline","D",12,"N",5,6,25
"877",1,"Hiline","F",12,"N",5,6,49
"878",1,"Vida","F",12,"N",5,6,32
"879",1,"Berkut","H",12,"N",5,6,13
"880",1,"MTH","H",12,"N",5,6,24
"881",1,"Berkut","S",12,"N",5,6,63
"882",1,"Vida","S",12,"N",5,6,26
"883",1,"MTH","D",14,"N",5,6,34
"884",1,"MTH","F",14,"N",5,6,41
"885",1,"Hiline","C",12,"Y",5,6,0
"886",1,"MTH","D",12,"Y",5,6,9
"887",1,"MTH","F",12,"Y",5,6,6
"888",1,"Hiline","H",12,"Y",5,6,21
"889",1,"Vida","H",12,"Y",5,6,0
"890",1,"Hiline","S",12,"Y",5,6,13
"891",1,"MTH","C",14,"Y",5,6,0
"892",1,"Hiline","D",14,"Y",5,6,8
"893",1,"Hiline","F",14,"Y",5,6,24
"894",1,"Vida","F",14,"Y",5,6,26
"895",1,"Vida","F",12,"N",1,7,42
"896",1,"MTH","H",12,"N",1,7,21
"897",1,"MTH","S",12,"N",1,7,48
"898",1,"Vida","D",14,"N",1,7,23
"899",1,"Hiline","C",12,"Y",1,7,18
"900",1,"Vida","D",12,"Y",1,7,12
"901",1,"MTH","F",12,"Y",1,7,10
"902",1,"Hiline","H",12,"Y",1,7,13
"903",1,"Vida","C",14,"Y",1,7,16
"904",1,"Hiline","F",14,"Y",1,7,0
"905",1,"MTH","H",14,"Y",1,7,5
"906",1,"Berkut","S",14,"Y",1,7,0
"907",1,"MTH","S",14,"Y",1,7,15
"908",1,"Vida","S",14,"Y",1,7,0
"909",1,"Vida","C",12,"N",2,7,37
"910",1,"Hiline","F",12,"N",2,7,39
"911",1,"Berkut","S",12,"N",2,7,0
"912",1,"Vida","S",12,"N",2,7,29
"913",1,"Vida","D",14,"N",2,7,4
"914",1,"Hiline","H",14,"N",2,7,9
"915",1,"Hiline","S",14,"N",2,7,15
"916",1,"Hiline","C",12,"Y",2,7,16
"917",1,"MTH","D",12,"Y",2,7,9
"918",1,"Vida","D",12,"Y",2,7,8
"919",1,"Berkut","F",12,"Y",2,7,20
"920",1,"MTH","F",12,"Y",2,7,1
"921",1,"Vida","H",12,"Y",2,7,21
"922",1,"Vida","C",14,"Y",2,7,1
"923",1,"Hiline","D",14,"Y",2,7,11
"924",1,"Hiline","F",14,"Y",2,7,6
"925",1,"MTH","H",14,"Y",2,7,21
"926",1,"MTH","C",12,"N",3,7,8
"927",1,"Vida","C",12,"N",3,7,24
"928",1,"Berkut","D",12,"N",3,7,53
"929",1,"MTH","S",12,"N",3,7,35
"930",1,"Vida","D",14,"N",3,7,21
"931",1,"Vida","H",14,"N",3,7,41
"932",1,"Hiline","S",14,"N",3,7,20
"933",1,"Hiline","C",12,"Y",3,7,0
"934",1,"Vida","D",12,"Y",3,7,33
"935",1,"Berkut","F",12,"Y",3,7,14
"936",1,"MTH","F",12,"Y",3,7,0
"937",1,"Vida","H",12,"Y",3,7,4
"938",1,"MTH","C",14,"Y",3,7,0
"939",1,"Vida","C",14,"Y",3,7,24
"940",1,"Hiline","D",14,"Y",3,7,8
"941",1,"Hiline","F",14,"Y",3,7,9
"942",1,"Vida","F",14,"Y",3,7,11
"943",1,"Berkut","S",14,"Y",3,7,0
"944",1,"MTH","S",14,"Y",3,7,0
"945",1,"Vida","C",12,"N",4,7,35
"946",1,"Vida","F",12,"N",4,7,44
"947",1,"Berkut","H",12,"N",4,7,46
"948",1,"MTH","H",12,"N",4,7,6
"949",1,"MTH","S",12,"N",4,7,38
"950",1,"Berkut","C",14,"N",4,7,58
"951",1,"Hiline","C",14,"N",4,7,22
"952",1,"Vida","D",14,"N",4,7,7
"953",1,"Hiline","H",14,"N",4,7,38
"954",1,"Vida","H",14,"N",4,7,22
"955",1,"Hiline","C",12,"Y",4,7,11
"956",1,"MTH","D",12,"Y",4,7,4
"957",1,"Vida","D",12,"Y",4,7,20
"958",1,"Berkut","F",12,"Y",4,7,0
"959",1,"Hiline","H",12,"Y",4,7,4
"960",1,"Hiline","S",12,"Y",4,7,1
"961",1,"Hiline","D",14,"Y",4,7,6
"962",1,"Hiline","F",14,"Y",4,7,8
"963",1,"Vida","F",14,"Y",4,7,8
"964",1,"MTH","S",14,"Y",4,7,0
"965",1,"Vida","S",14,"Y",4,7,46
"966",1,"Vida","C",12,"N",5,7,10
"967",1,"Hiline","D",12,"N",5,7,52
"968",1,"Vida","F",12,"N",5,7,22
"969",1,"Berkut","H",12,"N",5,7,24
"970",1,"Berkut","S",12,"N",5,7,37
"971",1,"Vida","S",12,"N",5,7,31
"972",1,"Hiline","C",12,"Y",5,7,3
"973",1,"MTH","F",12,"Y",5,7,13
"974",1,"Vida","H",12,"Y",5,7,24
"975",1,"Hiline","S",12,"Y",5,7,28
"976",1,"Hiline","D",14,"Y",5,7,11
"977",1,"Hiline","F",14,"Y",5,7,7
"978",1,"Vida","F",14,"Y",5,7,13
"979",1,"Vida","F",12,"N",1,8,22
"980",1,"MTH","H",12,"N",1,8,33
"981",1,"Vida","D",14,"N",1,8,32
"982",1,"Hiline","C",12,"Y",1,8,9
"983",1,"Vida","D",12,"Y",1,8,18
"984",1,"MTH","F",12,"Y",1,8,1
"985",1,"Hiline","H",12,"Y",1,8,4
"986",1,"Vida","C",14,"Y",1,8,0
"987",1,"Hiline","F",14,"Y",1,8,0
"988",1,"Berkut","S",14,"Y",1,8,0
"989",1,"MTH","S",14,"Y",1,8,10
"990",1,"Vida","C",12,"N",2,8,25
"991",1,"Berkut","S",12,"N",2,8,0
"992",1,"Vida","S",12,"N",2,8,22
"993",1,"Vida","D",14,"N",2,8,35
"994",1,"Hiline","H",14,"N",2,8,5
"995",1,"Hiline","C",12,"Y",2,8,23
"996",1,"Berkut","F",12,"Y",2,8,0
"997",1,"Vida","H",12,"Y",2,8,13
"998",1,"Vida","C",14,"Y",2,8,0
"999",1,"Hiline","F",14,"Y",2,8,3
"1000",1,"MTH","H",14,"Y",2,8,7
"1001",1,"Vida","C",12,"N",3,8,17
"1002",1,"Berkut","D",12,"N",3,8,57
"1003",1,"MTH","S",12,"N",3,8,45
"1004",1,"Vida","D",14,"N",3,8,14
"1005",1,"Vida","H",14,"N",3,8,37
"1006",1,"Hiline","S",14,"N",3,8,42
"1007",1,"Vida","D",12,"Y",3,8,18
"1008",1,"Berkut","F",12,"Y",3,8,0
"1009",1,"MTH","F",12,"Y",3,8,5
"1010",1,"Vida","H",12,"Y",3,8,17
"1011",1,"MTH","C",14,"Y",3,8,8
"1012",1,"Vida","C",14,"Y",3,8,13
"1013",1,"Hiline","D",14,"Y",3,8,11
"1014",1,"Hiline","F",14,"Y",3,8,11
"1015",1,"Vida","F",14,"Y",3,8,16
"1016",1,"MTH","S",14,"Y",3,8,29
"1017",1,"Vida","C",12,"N",4,8,32
"1018",1,"Vida","F",12,"N",4,8,29
"1019",1,"Berkut","H",12,"N",4,8,11
"1020",1,"MTH","H",12,"N",4,8,9
"1021",1,"MTH","S",12,"N",4,8,31
"1022",1,"Berkut","C",14,"N",4,8,48
"1023",1,"Hiline","C",14,"N",4,8,40
"1024",1,"Vida","H",14,"N",4,8,20
"1025",1,"Hiline","C",12,"Y",4,8,19
"1026",1,"MTH","D",12,"Y",4,8,9
"1027",1,"Vida","D",12,"Y",4,8,0
"1028",1,"Berkut","F",12,"Y",4,8,7
"1029",1,"Hiline","H",12,"Y",4,8,12
"1030",1,"Hiline","S",12,"Y",4,8,15
"1031",1,"Hiline","D",14,"Y",4,8,2
"1032",1,"Hiline","F",14,"Y",4,8,0
"1033",1,"Vida","F",14,"Y",4,8,19
"1034",1,"MTH","S",14,"Y",4,8,15
"1035",1,"Vida","C",12,"N",5,8,26
"1036",1,"Hiline","D",12,"N",5,8,39
"1037",1,"Vida","F",12,"N",5,8,1
"1038",1,"Berkut","H",12,"N",5,8,53
"1039",1,"Berkut","S",12,"N",5,8,22
"1040",1,"Vida","S",12,"N",5,8,38
"1041",1,"Hiline","C",12,"Y",5,8,13
"1042",1,"MTH","F",12,"Y",5,8,14
"1043",1,"Vida","H",12,"Y",5,8,19
"1044",1,"Hiline","S",12,"Y",5,8,8
"1045",1,"Hiline","D",14,"Y",5,8,6
"1046",1,"Vida","F",14,"Y",5,8,4
"1047",1,"Vida","F",12,"N",1,9,42
"1048",1,"MTH","H",12,"N",1,9,19
"1049",1,"Vida","D",14,"N",1,9,0
"1050",1,"Hiline","C",12,"Y",1,9,2
"1051",1,"Vida","D",12,"Y",1,9,3
"1052",1,"MTH","F",12,"Y",1,9,10
"1053",1,"Vida","C",14,"Y",1,9,4
"1054",1,"Hiline","F",14,"Y",1,9,25
"1055",1,"Berkut","S",14,"Y",1,9,0
"1056",1,"MTH","S",14,"Y",1,9,0
"1057",1,"Berkut","S",12,"N",2,9,0
"1058",1,"Vida","S",12,"N",2,9,26
"1059",1,"Vida","D",14,"N",2,9,35
"1060",1,"Hiline","H",14,"N",2,9,31
"1061",1,"Hiline","C",12,"Y",2,9,16
"1062",1,"Hiline","F",14,"Y",2,9,0
"1063",1,"MTH","H",14,"Y",2,9,17
"1064",1,"Vida","C",12,"N",3,9,21
"1065",1,"MTH","S",12,"N",3,9,8
"1066",1,"Vida","D",14,"N",3,9,11
"1067",1,"Vida","H",14,"N",3,9,34
"1068",1,"Hiline","S",14,"N",3,9,47
"1069",1,"Vida","D",12,"Y",3,9,13
"1070",1,"Berkut","F",12,"Y",3,9,11
"1071",1,"Vida","H",12,"Y",3,9,9
"1072",1,"MTH","C",14,"Y",3,9,0
"1073",1,"Hiline","D",14,"Y",3,9,12
"1074",1,"Hiline","F",14,"Y",3,9,10
"1075",1,"Vida","F",14,"Y",3,9,1
"1076",1,"MTH","S",14,"Y",3,9,8
"1077",1,"Vida","C",12,"N",4,9,31
"1078",1,"Vida","F",12,"N",4,9,2
"1079",1,"Berkut","H",12,"N",4,9,3
"1080",1,"Berkut","C",14,"N",4,9,11
"1081",1,"Vida","H",14,"N",4,9,31
"1082",1,"MTH","D",12,"Y",4,9,2
"1083",1,"Berkut","F",12,"Y",4,9,7
"1084",1,"Hiline","H",12,"Y",4,9,11
"1085",1,"Hiline","S",12,"Y",4,9,13
"1086",1,"Hiline","D",14,"Y",4,9,14
"1087",1,"Hiline","F",14,"Y",4,9,14
"1088",1,"Vida","F",14,"Y",4,9,3
"1089",1,"MTH","S",14,"Y",4,9,16
"1090",1,"Vida","S",14,"Y",4,9,0
"1091",1,"Vida","C",12,"N",5,9,28
"1092",1,"Vida","F",12,"N",5,9,4
"1093",1,"Berkut","H",12,"N",5,9,43
"1094",1,"Vida","S",12,"N",5,9,20
"1095",1,"Hiline","C",12,"Y",5,9,0
"1096",1,"Vida","H",12,"Y",5,9,27
"1097",1,"Hiline","S",12,"Y",5,9,8
"1098",1,"Hiline","D",14,"Y",5,9,6
"1099",1,"Vida","F",14,"Y",5,9,23
"1100",1,"Vida","F",12,"N",1,10,5
"1101",1,"MTH","H",12,"N",1,10,25
"1102",1,"Vida","D",14,"N",1,10,17
"1103",1,"Vida","D",12,"Y",1,10,19
"1104",1,"Vida","C",14,"Y",1,10,8
"1105",1,"Hiline","F",14,"Y",1,10,25
"1106",1,"Berkut","S",14,"Y",1,10,0
"1107",1,"MTH","S",14,"Y",1,10,33
"1108",1,"Vida","S",12,"N",2,10,0
"1109",1,"Vida","D",14,"N",2,10,27
"1110",1,"Hiline","F",14,"Y",2,10,16
"1111",1,"MTH","H",14,"Y",2,10,14
"1112",1,"Vida","C",12,"N",3,10,24
"1113",1,"Vida","D",14,"N",3,10,1
"1114",1,"Vida","D",12,"Y",3,10,17
"1115",1,"Berkut","F",12,"Y",3,10,0
"1116",1,"Vida","H",12,"Y",3,10,0
"1117",1,"MTH","C",14,"Y",3,10,7
"1118",1,"Hiline","D",14,"Y",3,10,0
"1119",1,"Vida","F",14,"Y",3,10,6
"1120",1,"MTH","S",14,"Y",3,10,0
"1121",1,"Vida","C",12,"N",4,10,2
"1122",1,"Vida","F",12,"N",4,10,24
"1123",1,"Berkut","C",14,"N",4,10,0
"1124",1,"MTH","D",12,"Y",4,10,1
"1125",1,"Berkut","F",12,"Y",4,10,0
"1126",1,"Hiline","H",12,"Y",4,10,4
"1127",1,"Hiline","S",12,"Y",4,10,12
"1128",1,"Hiline","D",14,"Y",4,10,4
"1129",1,"Hiline","F",14,"Y",4,10,7
"1130",1,"Vida","F",14,"Y",4,10,15
"1131",1,"MTH","S",14,"Y",4,10,3
"1132",1,"Vida","S",14,"Y",4,10,4
"1133",1,"Vida","C",12,"N",5,10,8
"1134",1,"Berkut","H",12,"N",5,10,45
"1135",1,"Vida","S",12,"N",5,10,37
"1136",1,"Hiline","C",12,"Y",5,10,18
"1137",1,"Vida","H",12,"Y",5,10,35
"1138",1,"Hiline","S",12,"Y",5,10,0
"1139",1,"Hiline","D",14,"Y",5,10,0
"1140",1,"Vida","F",14,"Y",5,10,0
"1141",1,"Vida","C",14,"Y",1,11,4
"1142",1,"MTH","S",14,"Y",1,11,11
"1143",1,"MTH","H",14,"Y",2,11,15
"1144",1,"Vida","D",14,"N",3,11,0
"1145",1,"Vida","D",12,"Y",3,11,17
"1146",1,"Berkut","F",12,"Y",3,11,1
"1147",1,"MTH","C",14,"Y",3,11,3
"1148",1,"Hiline","D",14,"Y",3,11,3
"1149",1,"Vida","F",14,"Y",3,11,19
"1150",1,"Vida","C",12,"N",4,11,33
"1151",1,"Vida","F",12,"N",4,11,32
"1152",1,"MTH","D",12,"Y",4,11,13
"1153",1,"Hiline","S",12,"Y",4,11,12
"1154",1,"Hiline","D",14,"Y",4,11,10
"1155",1,"Hiline","F",14,"Y",4,11,9
"1156",1,"MTH","S",14,"Y",4,11,10
